schema,table,kind,ordinal,column,data_type,udt,nullable,column_default,maxlen,is_tenant_id
md,kdfe4satcp3seccofepris,view,3,c2,text,text,YES,,,
md,kdfe4satcp3seccofepris,view,4,c3,timestamp without time zone,timestamp,YES,,,
md,kdfe4satcp3seccofepris,view,5,c4,timestamp without time zone,timestamp,YES,,,
md,kdfe4satcp3tipomateria,view,1,sucursal,text,text,YES,,,
md,kdfe4satcp3tipomateria,view,2,c1,text,text,YES,,,
md,kdfe4satcp3tipomateria,view,3,c2,text,text,YES,,,
md,kdfe4satcp3tipomateria,view,4,c3,timestamp without time zone,timestamp,YES,,,
md,kdfe4satcp3tipomateria,view,5,c4,timestamp without time zone,timestamp,YES,,,
md,kdfececonfig,view,1,sucursal,text,text,YES,,,
md,kdfececonfig,view,2,c1,text,text,YES,,,
md,kdfececonfig,view,3,c2,text,text,YES,,,
md,kdfececonfig,view,4,c3,text,text,YES,,,
md,kdfececta,view,1,sucursal,text,text,YES,,,
md,kdfececta,view,2,c1,text,text,YES,,,
md,kdfececta,view,3,c2,text,text,YES,,,
md,kdfececta,view,4,c3,text,text,YES,,,
md,kdfecedoc,view,1,sucursal,text,text,YES,,,
md,kdfecedoc,view,2,c1,text,text,YES,,,
md,kdfecedoc,view,3,c2,text,text,YES,,,
md,kdfecedoc,view,4,c3,numeric,numeric,YES,,,
md,kdfecedoc,view,5,c4,numeric,numeric,YES,,,
md,kdfecedoc,view,6,c5,text,text,YES,,,
md,kdfecedoc,view,7,c6,text,text,YES,,,
md,kdfecert,view,1,sucursal,text,text,YES,,,
md,kdfecert,view,2,c1,text,text,YES,,,
md,kdfecert,view,3,c2,text,text,YES,,,
md,kdfecert,view,4,c3,text,text,YES,,,
md,kdfecert,view,5,c4,text,text,YES,,,
md,kdfecert,view,6,c5,text,text,YES,,,
md,kdfecert,view,7,c6,text,text,YES,,,
md,kdfecert,view,8,c7,text,text,YES,,,
md,kdfecert,view,9,c8,numeric,numeric,YES,,,
md,kdfecert,view,10,c9,timestamp without time zone,timestamp,YES,,,
md,kdfecert,view,11,c10,timestamp without time zone,timestamp,YES,,,
md,kdfecesatban,view,1,sucursal,text,text,YES,,,
md,kdfecesatban,view,2,c1,text,text,YES,,,
md,kdfecesatban,view,3,c2,text,text,YES,,,
md,kdfecesatban,view,4,c3,text,text,YES,,,
md,kdfecesatban,view,5,c4,text,text,YES,,,
md,kdfecesatcta,view,1,sucursal,text,text,YES,,,
md,kdfecesatcta,view,2,c1,text,text,YES,,,
md,kdfecesatcta,view,3,c2,text,text,YES,,,
md,kdfecesatmon,view,1,sucursal,text,text,YES,,,
md,kdfecesatmon,view,2,c1,text,text,YES,,,
md,kdfecesatmon,view,3,c2,text,text,YES,,,
md,kdfecesatmto,view,1,sucursal,text,text,YES,,,
md,kdfecesatmto,view,2,c1,text,text,YES,,,
md,kdfecesatmto,view,3,c2,text,text,YES,,,
md,kdfeconf,view,1,sucursal,text,text,YES,,,
md,kdfeconf,view,2,c1,text,text,YES,,,
md,kdfeconf,view,3,c2,numeric,numeric,YES,,,
md,kdfeconf,view,4,c3,text,text,YES,,,
md,kdfeconf,view,5,c4,text,text,YES,,,
md,kdfeconf,view,6,c5,text,text,YES,,,
md,kdfeconf,view,7,c6,text,text,YES,,,
md,kdfeconf,view,8,c7,text,text,YES,,,
md,kdfeconf,view,9,c8,text,text,YES,,,
md,kdfeconf,view,10,c9,text,text,YES,,,
md,kdfeconf,view,11,c10,text,text,YES,,,
md,kdfeconf,view,12,c11,text,text,YES,,,
md,kdfeconf,view,13,c12,text,text,YES,,,
md,kdfeconf,view,14,c13,text,text,YES,,,
md,kdfeconf,view,15,c14,text,text,YES,,,
md,kdfeconf,view,16,c15,text,text,YES,,,
md,kdfeconf,view,17,c16,numeric,numeric,YES,,,
md,kdfedfprov,view,1,sucursal,text,text,YES,,,
md,kdfedfprov,view,2,c1,text,text,YES,,,
md,kdfedfprov,view,3,c2,text,text,YES,,,
md,kdfedfprov,view,4,c3,text,text,YES,,,
md,kdfedfprov,view,5,c4,text,text,YES,,,
md,kdfedfprov,view,6,c5,text,text,YES,,,
md,kdfedir,view,1,sucursal,text,text,YES,,,
md,kdfedir,view,2,c1,numeric,numeric,YES,,,
md,kdfedir,view,3,c2,text,text,YES,,,
md,kdfedir,view,4,c3,text,text,YES,,,
md,kdfedir,view,5,c4,text,text,YES,,,
md,kdfedir,view,6,c5,text,text,YES,,,
md,kdfedir,view,7,c6,text,text,YES,,,
md,kdfedir,view,8,c7,text,text,YES,,,
md,kdfedir,view,9,c8,text,text,YES,,,
md,kdfedir,view,10,c9,text,text,YES,,,
md,kdfedir,view,11,c10,text,text,YES,,,
md,kdfedir,view,12,c11,text,text,YES,,,
md,kdfedir,view,13,c12,text,text,YES,,,
md,kdfedir,view,14,c13,text,text,YES,,,
md,kdfedir,view,15,c14,text,text,YES,,,
md,kdfedir,view,16,c15,text,text,YES,,,
md,kdfedir,view,17,c16,text,text,YES,,,
md,kdfedir,view,18,c17,numeric,numeric,YES,,,
md,kdfedir,view,19,c18,text,text,YES,,,
md,kdfedir,view,20,c19,text,text,YES,,,
md,kdfenoti,view,1,sucursal,text,text,YES,,,
md,kdfenoti,view,2,c1,text,text,YES,,,
md,kdfenoti,view,3,c2,timestamp without time zone,timestamp,YES,,,
md,kdfenoti,view,4,c3,numeric,numeric,YES,,,
md,kdfenoti,view,5,c4,text,text,YES,,,
md,kdfenoti,view,6,c5,text,text,YES,,,
md,kdfenoti,view,7,c6,text,text,YES,,,
md,kdfepacs,view,1,sucursal,text,text,YES,,,
md,kdfepacs,view,2,c1,text,text,YES,,,
md,kdfepacs,view,3,c2,text,text,YES,,,
md,kdfepacs,view,4,c3,text,text,YES,,,
md,kdfepacs,view,5,c4,numeric,numeric,YES,,,
md,kdfepacs,view,6,c5,numeric,numeric,YES,,,
md,kdfepacs,view,7,c6,numeric,numeric,YES,,,
md,kdfepacs,view,8,c7,text,text,YES,,,
md,kdfepacs,view,9,c8,text,text,YES,,,
md,kdfepacs,view,10,c9,text,text,YES,,,
md,kdfepacs,view,11,c10,text,text,YES,,,
md,kdfepacs,view,12,c11,text,text,YES,,,
md,kdfepacs,view,13,c12,text,text,YES,,,
md,kdfepacs,view,14,c13,text,text,YES,,,
md,kdfepacs,view,15,c14,text,text,YES,,,
md,kdfepacs,view,16,c15,text,text,YES,,,
md,kdfepacs,view,17,c16,text,text,YES,,,
md,kdfepacs,view,18,c17,text,text,YES,,,
md,kdfepacs,view,19,c18,text,text,YES,,,
md,kdfepacs,view,20,c19,text,text,YES,,,
md,kdfepacs,view,21,c20,numeric,numeric,YES,,,
md,kdfepacs,view,22,c21,text,text,YES,,,
md,kdfepacs,view,23,c22,text,text,YES,,,
md,kdfepacs,view,24,c23,text,text,YES,,,
md,kdfepacs,view,25,c24,text,text,YES,,,
md,kdfepacs,view,26,c25,text,text,YES,,,
md,kdfepacs,view,27,c26,text,text,YES,,,
md,kdfepacs,view,28,c27,text,text,YES,,,
md,kdfepacs,view,29,c28,text,text,YES,,,
md,kdfepacs,view,30,c29,text,text,YES,,,
md,kdflujosdesc,view,1,sucursal,text,text,YES,,,
md,kdflujosdesc,view,2,c1,text,text,YES,,,
md,kdflujosdesc,view,3,c2,text,text,YES,,,
md,kdflujosdesc,view,4,c3,text,text,YES,,,
md,kdflujosdesc,view,5,c4,text,text,YES,,,
md,kdflujosdesc,view,6,c5,text,text,YES,,,
md,kdflujosdesc,view,7,c6,text,text,YES,,,
md,kdflujosdesc,view,8,c7,text,text,YES,,,
md,kdflujosdesc,view,9,c8,text,text,YES,,,
md,kdflujosdesc,view,10,c9,text,text,YES,,,
md,kdflujosdesc,view,11,c10,text,text,YES,,,
md,kdfolio,view,1,sucursal,text,text,YES,,,
md,kdfolio,view,2,c1,text,text,YES,,,
md,kdfolio,view,3,c2,numeric,numeric,YES,,,
md,kdfolio,view,4,c3,timestamp without time zone,timestamp,YES,,,
md,kdgue,view,1,sucursal,text,text,YES,,,
md,kdgue,view,2,c1,text,text,YES,,,
md,kdgue,view,3,c2,text,text,YES,,,
md,kdgue,view,4,c3,text,text,YES,,,
md,kdgum,view,1,sucursal,text,text,YES,,,
md,kdgum,view,2,c1,text,text,YES,,,
md,kdgum,view,3,c2,text,text,YES,,,
md,kdgum,view,4,c3,text,text,YES,,,
md,kdgum,view,5,c4,text,text,YES,,,
md,kdgum,view,6,c5,numeric,numeric,YES,,,
md,kdgum,view,7,c6,text,text,YES,,,
md,kdgup,view,1,sucursal,text,text,YES,,,
md,kdgup,view,2,c1,text,text,YES,,,
md,kdgup,view,3,c2,text,text,YES,,,
md,kdgup,view,4,c3,numeric,numeric,YES,,,
md,kdgup,view,5,c4,text,text,YES,,,
md,kdgup,view,6,c5,text,text,YES,,,
md,kdid,view,1,sucursal,text,text,YES,,,
md,kdid,view,2,c1,text,text,YES,,,
md,kdid,view,3,c2,text,text,YES,,,
md,kdie,view,1,sucursal,text,text,YES,,,
md,kdie,view,2,c1,text,text,YES,,,
md,kdie,view,3,c2,text,text,YES,,,
md,kdie,view,4,c3,text,text,YES,,,
md,kdie,view,5,c4,numeric,numeric,YES,,,
md,kdie,view,6,c5,numeric,numeric,YES,,,
md,kdif,view,1,sucursal,text,text,YES,,,
md,kdif,view,2,c1,text,text,YES,,,
md,kdif,view,3,c2,text,text,YES,,,
md,kdif,view,4,c3,text,text,YES,,,
md,kdif,view,5,c4,numeric,numeric,YES,,,
md,kdig,view,1,sucursal,text,text,YES,,,
md,kdig,view,2,c1,text,text,YES,,,
md,kdig,view,3,c2,text,text,YES,,,
md,kdig,view,4,c3,text,text,YES,,,
md,kdig,view,5,c4,numeric,numeric,YES,,,
md,kdii,view,1,sucursal,text,text,YES,,,
md,kdii,view,2,c1,text,text,YES,,,
md,kdii,view,3,c2,text,text,YES,,,
md,kdii,view,4,c3,text,text,YES,,,
md,kdii,view,5,c4,text,text,YES,,,
md,kdii,view,6,c5,text,text,YES,,,
md,kdii,view,7,c6,text,text,YES,,,
md,kdii,view,8,c7,text,text,YES,,,
md,kdii,view,9,c8,text,text,YES,,,
md,kdii,view,10,c9,text,text,YES,,,
md,kdii,view,11,c10,text,text,YES,,,
md,kdii,view,12,c11,text,text,YES,,,
md,kdii,view,13,c12,text,text,YES,,,
md,kdii,view,14,c13,numeric,numeric,YES,,,
md,kdii,view,15,c14,numeric,numeric,YES,,,
md,kdii,view,16,c15,numeric,numeric,YES,,,
md,kdii,view,17,c16,numeric,numeric,YES,,,
md,kdii,view,18,c17,numeric,numeric,YES,,,
md,kdii,view,19,c18,numeric,numeric,YES,,,
md,kdii,view,20,c19,numeric,numeric,YES,,,
md,kdii,view,21,c20,text,text,YES,,,
md,kdii,view,22,c21,text,text,YES,,,
md,kdii,view,23,c22,text,text,YES,,,
md,kdii,view,24,c23,numeric,numeric,YES,,,
md,kdii,view,25,c24,numeric,numeric,YES,,,
md,kdii,view,26,c25,text,text,YES,,,
md,kdii,view,27,c26,text,text,YES,,,
md,kdii,view,28,c27,text,text,YES,,,
md,kdii,view,29,c28,text,text,YES,,,
md,kdii,view,30,c29,numeric,numeric,YES,,,
md,kdii,view,31,c30,text,text,YES,,,
md,kdii,view,32,c31,text,text,YES,,,
md,kdii,view,33,c32,text,text,YES,,,
md,kdii,view,34,c33,numeric,numeric,YES,,,
md,kdii,view,35,c34,numeric,numeric,YES,,,
md,kdii,view,36,c35,numeric,numeric,YES,,,
md,kdii,view,37,c36,numeric,numeric,YES,,,
md,kdii,view,38,c37,text,text,YES,,,
md,kdii,view,39,c38,text,text,YES,,,
md,kdii,view,40,c39,text,text,YES,,,
md,kdii,view,41,c40,text,text,YES,,,
md,kdii,view,42,c41,text,text,YES,,,
md,kdii,view,43,c42,numeric,numeric,YES,,,
md,kdii,view,44,c43,text,text,YES,,,
md,kdii,view,45,c44,numeric,numeric,YES,,,
md,kdii,view,46,c45,text,text,YES,,,
md,kdii,view,47,c46,text,text,YES,,,
md,kdii,view,48,c47,text,text,YES,,,
md,kdii,view,49,c48,text,text,YES,,,
md,kdii,view,50,c49,text,text,YES,,,
md,kdii,view,51,c50,timestamp without time zone,timestamp,YES,,,
md,kdii,view,52,c51,text,text,YES,,,
md,kdii,view,53,c52,numeric,numeric,YES,,,
md,kdii,view,54,c53,numeric,numeric,YES,,,
md,kdii,view,55,c54,numeric,numeric,YES,,,
md,kdii,view,56,c55,numeric,numeric,YES,,,
md,kdii,view,57,c56,timestamp without time zone,timestamp,YES,,,
md,kdii,view,58,c57,numeric,numeric,YES,,,
md,kdii,view,59,c58,numeric,numeric,YES,,,
md,kdii,view,60,c59,numeric,numeric,YES,,,
md,kdii,view,61,c60,timestamp without time zone,timestamp,YES,,,
md,kdii,view,62,c61,numeric,numeric,YES,,,
md,kdii,view,63,c62,numeric,numeric,YES,,,
md,kdii,view,64,c63,numeric,numeric,YES,,,
md,kdii,view,65,c64,timestamp without time zone,timestamp,YES,,,
md,kdii,view,66,c65,timestamp without time zone,timestamp,YES,,,
md,kdii,view,67,c66,numeric,numeric,YES,,,
md,kdii,view,68,c67,numeric,numeric,YES,,,
md,kdii,view,69,c68,numeric,numeric,YES,,,
md,kdii,view,70,c69,text,text,YES,,,
md,kdii,view,71,c70,text,text,YES,,,
md,kdii,view,72,c71,text,text,YES,,,
md,kdii,view,73,c72,text,text,YES,,,
md,kdii,view,74,c73,text,text,YES,,,
md,kdii,view,75,c74,text,text,YES,,,
md,kdii,view,76,c75,timestamp without time zone,timestamp,YES,,,
md,kdii,view,77,c76,text,text,YES,,,
md,kdii,view,78,c77,text,text,YES,,,
md,kdii,view,79,c78,numeric,numeric,YES,,,
md,kdii,view,80,c79,numeric,numeric,YES,,,
md,kdii,view,81,c80,text,text,YES,,,
md,kdii,view,82,c81,numeric,numeric,YES,,,
md,kdii,view,83,c82,text,text,YES,,,
md,kdii,view,84,c83,text,text,YES,,,
md,kdii,view,85,c84,numeric,numeric,YES,,,
md,kdii,view,86,c85,text,text,YES,,,
md,kdii,view,87,c86,numeric,numeric,YES,,,
md,kdii,view,88,c87,numeric,numeric,YES,,,
md,kdii,view,89,c88,numeric,numeric,YES,,,
md,kdii,view,90,c89,numeric,numeric,YES,,,
md,kdii,view,91,c90,numeric,numeric,YES,,,
md,kdii,view,92,c91,numeric,numeric,YES,,,
md,kdii,view,93,c92,numeric,numeric,YES,,,
md,kdii,view,94,c93,text,text,YES,,,
md,kdii,view,95,c94,numeric,numeric,YES,,,
md,kdii,view,96,c95,text,text,YES,,,
md,kdii,view,97,c96,text,text,YES,,,
md,kdii,view,98,c97,text,text,YES,,,
md,kdii,view,99,c98,text,text,YES,,,
md,kdii,view,100,c99,text,text,YES,,,
md,kdii,view,101,c100,text,text,YES,,,
md,kdii,view,102,c101,numeric,numeric,YES,,,
md,kdii,view,103,c102,text,text,YES,,,
md,kdii,view,104,c103,numeric,numeric,YES,,,
md,kdij,view,1,sucursal,text,text,YES,,,
md,kdij,view,2,c1,text,text,YES,,,
md,kdij,view,3,c2,numeric,numeric,YES,,,
md,kdij,view,4,c3,text,text,YES,,,
md,kdij,view,5,c4,text,text,YES,,,
md,kdij,view,6,c5,text,text,YES,,,
md,kdij,view,7,c6,numeric,numeric,YES,,,
md,kdij,view,8,c7,numeric,numeric,YES,,,
md,kdij,view,9,c8,text,text,YES,,,
md,kdij,view,10,c9,numeric,numeric,YES,,,
md,kdij,view,11,c10,timestamp without time zone,timestamp,YES,,,
md,kdij,view,12,c11,double precision,float8,YES,,,
md,kdij,view,13,c12,text,text,YES,,,
md,kdij,view,14,c13,numeric,numeric,YES,,,
md,kdij,view,15,c14,numeric,numeric,YES,,,
md,kdij,view,16,c15,text,text,YES,,,
md,kdij,view,17,c16,text,text,YES,,,
md,kdij,view,18,c17,double precision,float8,YES,,,
md,kdij,view,19,c18,numeric,numeric,YES,,,
md,kdij,view,20,c19,text,text,YES,,,
md,kdij,view,21,c20,text,text,YES,,,
md,kdij,view,22,c21,double precision,float8,YES,,,
md,kdij,view,23,c22,double precision,float8,YES,,,
md,kdij,view,24,c23,text,text,YES,,,
md,kdij,view,25,c24,text,text,YES,,,
md,kdij,view,26,c25,double precision,float8,YES,,,
md,kdij,view,27,c26,double precision,float8,YES,,,
md,kdij,view,28,c27,double precision,float8,YES,,,
md,kdij,view,29,c28,text,text,YES,,,
md,kdij,view,30,c29,text,text,YES,,,
md,kdij,view,31,c30,text,text,YES,,,
md,kdij,view,32,c31,text,text,YES,,,
md,kdij,view,33,c32,text,text,YES,,,
md,kdij,view,34,c33,text,text,YES,,,
md,kdij,view,35,c34,text,text,YES,,,
md,kdij,view,36,c35,text,text,YES,,,
md,kdij,view,37,c36,text,text,YES,,,
md,kdij,view,38,c37,text,text,YES,,,
md,kdij,view,39,c38,numeric,numeric,YES,,,
md,kdij,view,40,c39,numeric,numeric,YES,,,
md,kdij,view,41,c40,text,text,YES,,,
md,kdij,view,42,c41,numeric,numeric,YES,,,
md,kdik,view,1,sucursal,text,text,YES,,,
md,kdik,view,2,c1,text,text,YES,,,
md,kdik,view,3,c2,text,text,YES,,,
md,kdik,view,4,c3,timestamp without time zone,timestamp,YES,,,
md,kdik,view,5,c4,double precision,float8,YES,,,
md,kdik,view,6,c5,double precision,float8,YES,,,
md,kdik,view,7,c6,double precision,float8,YES,,,
md,kdik,view,8,c7,numeric,numeric,YES,,,
md,kdik,view,9,c8,numeric,numeric,YES,,,
md,kdik,view,10,c9,numeric,numeric,YES,,,
md,kdik,view,11,c10,numeric,numeric,YES,,,
md,kdik,view,12,c11,numeric,numeric,YES,,,
md,kdik,view,13,c12,numeric,numeric,YES,,,
md,kdik,view,14,c13,timestamp without time zone,timestamp,YES,,,
md,kdik,view,15,c14,timestamp without time zone,timestamp,YES,,,
md,kdik,view,16,c15,timestamp without time zone,timestamp,YES,,,
md,kdik,view,17,c16,double precision,float8,YES,,,
md,kdik,view,18,c17,timestamp without time zone,timestamp,YES,,,
md,kdik,view,19,c18,double precision,float8,YES,,,
md,kdik,view,20,c19,double precision,float8,YES,,,
md,kdik,view,21,c20,text,text,YES,,,
md,kdik,view,22,c21,text,text,YES,,,
md,kdik,view,23,c22,double precision,float8,YES,,,
md,kdik,view,24,c23,double precision,float8,YES,,,
md,kdik,view,25,c24,double precision,float8,YES,,,
md,kdik,view,26,c25,double precision,float8,YES,,,
md,kdik,view,27,c26,double precision,float8,YES,,,
md,kdik,view,28,c27,double precision,float8,YES,,,
md,kdik,view,29,c28,double precision,float8,YES,,,
md,kdik,view,30,c29,double precision,float8,YES,,,
md,kdik,view,31,c30,double precision,float8,YES,,,
md,kdik,view,32,c31,double precision,float8,YES,,,
md,kdik,view,33,c32,double precision,float8,YES,,,
md,kdik,view,34,c33,double precision,float8,YES,,,
md,kdik,view,35,c34,numeric,numeric,YES,,,
md,kdik,view,36,c35,numeric,numeric,YES,,,
md,kdik,view,37,c36,numeric,numeric,YES,,,
md,kdik,view,38,c37,numeric,numeric,YES,,,
md,kdik,view,39,c38,numeric,numeric,YES,,,
md,kdik,view,40,c39,numeric,numeric,YES,,,
md,kdik,view,41,c40,numeric,numeric,YES,,,
md,kdik,view,42,c41,numeric,numeric,YES,,,
md,kdik,view,43,c42,numeric,numeric,YES,,,
md,kdik,view,44,c43,numeric,numeric,YES,,,
md,kdik,view,45,c44,numeric,numeric,YES,,,
md,kdik,view,46,c45,numeric,numeric,YES,,,
md,kdik,view,47,c46,numeric,numeric,YES,,,
md,kdik,view,48,c47,numeric,numeric,YES,,,
md,kdik,view,49,c48,numeric,numeric,YES,,,
md,kdik,view,50,c49,numeric,numeric,YES,,,
md,kdik,view,51,c50,numeric,numeric,YES,,,
md,kdik,view,52,c51,numeric,numeric,YES,,,
md,kdik,view,53,c52,numeric,numeric,YES,,,
md,kdik,view,54,c53,numeric,numeric,YES,,,
md,kdik,view,55,c54,numeric,numeric,YES,,,
md,kdik,view,56,c55,numeric,numeric,YES,,,
md,kdik,view,57,c56,numeric,numeric,YES,,,
md,kdik,view,58,c57,numeric,numeric,YES,,,
md,kdik,view,59,c58,text,text,YES,,,
md,kdik,view,60,c59,text,text,YES,,,
md,kdik,view,61,c60,double precision,float8,YES,,,
md,kdik,view,62,c61,double precision,float8,YES,,,
md,kdik,view,63,c62,double precision,float8,YES,,,
md,kdik,view,64,c63,double precision,float8,YES,,,
md,kdik,view,65,c64,text,text,YES,,,
md,kdik,view,66,c65,numeric,numeric,YES,,,
md,kdik,view,67,c66,numeric,numeric,YES,,,
md,kdik,view,68,c67,numeric,numeric,YES,,,
md,kdik,view,69,c68,numeric,numeric,YES,,,
md,kdik,view,70,c69,numeric,numeric,YES,,,
md,kdik,view,71,c70,text,text,YES,,,
md,kdik,view,72,c71,text,text,YES,,,
md,kdik,view,73,c72,text,text,YES,,,
md,kdik,view,74,c73,text,text,YES,,,
md,kdik,view,75,c74,text,text,YES,,,
md,kdik,view,76,c75,text,text,YES,,,
md,kdik,view,77,c76,text,text,YES,,,
md,kdik,view,78,c77,text,text,YES,,,
md,kdik,view,79,c78,text,text,YES,,,
md,kdik,view,80,c79,text,text,YES,,,
md,kdik,view,81,c80,text,text,YES,,,
md,kdik,view,82,c81,text,text,YES,,,
md,kdik,view,83,c82,text,text,YES,,,
md,kdik,view,84,c83,text,text,YES,,,
md,kdik,view,85,c84,text,text,YES,,,
md,kdik,view,86,c85,text,text,YES,,,
md,kdik,view,87,c86,text,text,YES,,,
md,kdik,view,88,c87,text,text,YES,,,
md,kdik,view,89,c88,text,text,YES,,,
md,kdik,view,90,c89,text,text,YES,,,
md,kdik,view,91,c90,text,text,YES,,,
md,kdik,view,92,c91,text,text,YES,,,
md,kdik,view,93,c92,text,text,YES,,,
md,kdik,view,94,c93,text,text,YES,,,
md,kdik,view,95,c94,text,text,YES,,,
md,kdik,view,96,c95,text,text,YES,,,
md,kdik,view,97,c96,text,text,YES,,,
md,kdik,view,98,c97,text,text,YES,,,
md,kdik,view,99,c98,text,text,YES,,,
md,kdik,view,100,c99,text,text,YES,,,
md,kdik,view,101,c100,double precision,float8,YES,,,
md,kdik,view,102,c101,double precision,float8,YES,,,
md,kdik,view,103,c102,double precision,float8,YES,,,
md,kdik,view,104,c103,double precision,float8,YES,,,
md,kdik,view,105,c104,text,text,YES,,,
md,kdik,view,106,c105,numeric,numeric,YES,,,
md,kdik,view,107,c106,numeric,numeric,YES,,,
md,kdik,view,108,c107,numeric,numeric,YES,,,
md,kdik,view,109,c108,numeric,numeric,YES,,,
md,kdik,view,110,c109,numeric,numeric,YES,,,
md,kdil,view,1,sucursal,text,text,YES,,,
md,kdil,view,2,c1,text,text,YES,,,
md,kdil,view,3,c2,numeric,numeric,YES,,,
md,kdil,view,4,c3,text,text,YES,,,
md,kdil,view,5,c4,double precision,float8,YES,,,
md,kdil,view,6,c5,timestamp without time zone,timestamp,YES,,,
md,kdil,view,7,c6,timestamp without time zone,timestamp,YES,,,
md,kdil,view,8,c7,timestamp without time zone,timestamp,YES,,,
md,kdil,view,9,c8,double precision,float8,YES,,,
md,kdil,view,10,c9,double precision,float8,YES,,,
md,kdip,view,1,sucursal,text,text,YES,,,
md,kdip,view,2,c1,text,text,YES,,,
md,kdip,view,3,c2,text,text,YES,,,
md,kdip,view,4,c3,text,text,YES,,,
md,kdip,view,5,c4,timestamp without time zone,timestamp,YES,,,
md,kdip,view,6,c5,text,text,YES,,,
md,kdip,view,7,c6,text,text,YES,,,
md,kdip,view,8,c7,text,text,YES,,,
md,kdiq,view,1,sucursal,text,text,YES,,,
md,kdiq,view,2,c1,text,text,YES,,,
md,kdiq,view,3,c2,numeric,numeric,YES,,,
md,kdiq,view,4,c3,text,text,YES,,,
md,kdiq,view,5,c4,text,text,YES,,,
md,kdiu,view,1,sucursal,text,text,YES,,,
md,kdiu,view,2,c1,text,text,YES,,,
md,kdiu,view,3,c2,text,text,YES,,,
md,kdiu,view,4,c3,text,text,YES,,,
md,kdiu,view,5,c4,text,text,YES,,,
md,kdiu,view,6,c5,text,text,YES,,,
md,kdiu,view,7,c6,text,text,YES,,,
md,kdiu,view,8,c7,text,text,YES,,,
md,kdiu,view,9,c8,text,text,YES,,,
md,kdlogmov,view,1,sucursal,text,text,YES,,,
md,kdlogmov,view,2,c1,text,text,YES,,,
md,kdlogmov,view,3,c2,timestamp without time zone,timestamp,YES,,,
md,kdlogmov,view,4,c3,text,text,YES,,,
md,kdlogmov,view,5,c4,text,text,YES,,,
md,kdlogmov,view,6,c5,text,text,YES,,,
md,kdlogmov,view,7,c6,text,text,YES,,,
md,kdlogmov,view,8,c7,text,text,YES,,,
md,kdlogmov,view,9,c8,text,text,YES,,,
md,kdlogmov,view,10,c9,text,text,YES,,,
md,kdm1,view,1,sucursal,text,text,YES,,,
md,kdm1,view,2,c1,text,text,YES,,,
md,kdm1,view,3,c2,text,text,YES,,,
md,kdm1,view,4,c3,text,text,YES,,,
md,kdm1,view,5,c4,numeric,numeric,YES,,,
md,kdm1,view,6,c5,numeric,numeric,YES,,,
md,kdm1,view,7,c6,text,text,YES,,,
md,kdm1,view,8,c7,text,text,YES,,,
md,kdm1,view,9,c8,numeric,numeric,YES,,,
md,kdm1,view,10,c9,timestamp without time zone,timestamp,YES,,,
md,kdm1,view,11,c10,text,text,YES,,,
md,kdm1,view,12,c11,text,text,YES,,,
md,kdm1,view,13,c12,text,text,YES,,,
md,kdm1,view,14,c13,numeric,numeric,YES,,,
md,kdm1,view,15,c14,numeric,numeric,YES,,,
md,kdm1,view,16,c15,numeric,numeric,YES,,,
md,kdm1,view,17,c16,numeric,numeric,YES,,,
md,kdm1,view,18,c17,text,text,YES,,,
md,kdm1,view,19,c18,timestamp without time zone,timestamp,YES,,,
md,kdm1,view,20,c19,text,text,YES,,,
md,kdm1,view,21,c20,text,text,YES,,,
md,kdm1,view,22,c21,text,text,YES,,,
md,kdm1,view,23,c22,text,text,YES,,,
md,kdm1,view,24,c23,numeric,numeric,YES,,,
md,kdm1,view,25,c24,text,text,YES,,,
md,kdm1,view,26,c25,text,text,YES,,,
md,kdm1,view,27,c26,text,text,YES,,,
md,kdm1,view,28,c27,text,text,YES,,,
md,kdm1,view,29,c28,numeric,numeric,YES,,,
md,kdm1,view,30,c29,numeric,numeric,YES,,,
md,kdm1,view,31,c30,text,text,YES,,,
md,kdm1,view,32,c31,text,text,YES,,,
md,kdm1,view,33,c32,text,text,YES,,,
md,kdm1,view,34,c33,text,text,YES,,,
md,kdm1,view,35,c34,text,text,YES,,,
md,kdm1,view,36,c35,text,text,YES,,,
md,kdm1,view,37,c36,text,text,YES,,,
md,kdm1,view,38,c37,numeric,numeric,YES,,,
md,kdm1,view,39,c38,numeric,numeric,YES,,,
md,kdm1,view,40,c39,text,text,YES,,,
md,kdm1,view,41,c40,double precision,float8,YES,,,
md,kdm1,view,42,c41,timestamp without time zone,timestamp,YES,,,
md,kdm1,view,43,c42,numeric,numeric,YES,,,
md,kdm1,view,44,c43,text,text,YES,,,
md,kdm1,view,45,c44,text,text,YES,,,
md,kdm1,view,46,c45,text,text,YES,,,
md,kdm1,view,47,c46,text,text,YES,,,
md,kdm1,view,48,c47,text,text,YES,,,
